Customer,Customer Lifetime Value,Response,Coverage,Education,Effective To Date,EmploymentStatus,Gender,Income,Location Code,Marital Status,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Renew Offer Type,Sales Channel,Total Claim Amount,Vehicle Class,Vehicle Size,policy_type_id,policy_lvl_id,state_id
UM15297,9640.532979,No,Extended,Bachelor,1/27/11,Employed,F,30431,Rural,Married,122,6,16,0,3,Offer3,Call Center,133.4674,SUV,Small,1,6,4
DW11738,4241.636538,No,Basic,Master,2/13/11,Medical Leave,M,19834,Suburban,Divorced,64,26,8,4,8,Offer1,Agent,460.8,Four-Door Car,Small,2,2,4
YK92080,3436.448003,No,Extended,College,2/1/11,Employed,F,30509,Suburban,Single,88,15,76,0,1,Offer1,Branch,442.964578,Four-Door Car,Medsize,2,7,4
TO39943,4897.979559,No,Basic,High School or Below,2/12/11,Employed,F,30503,Urban,Married,63,32,57,3,5,Offer1,Call Center,257.923563,Two-Door Car,Medsize,1,1,1
JV29414,17788.05705,No,Extended,Doctor,2/11/11,Employed,M,73339,Rural,Divorced,89,34,13,0,2,Offer2,Agent,17.558721,Four-Door Car,Medsize,2,2,5
JQ22359,3268.323585,No,Extended,College,1/14/11,Unemployed,F,0,Suburban,Single,93,9,35,0,1,Offer4,Branch,549.101027,Two-Door Car,Medsize,2,7,5
VW84170,2819.114769,No,Basic,High School or Below,2/7/11,Employed,F,88067,Suburban,Married,70,19,59,0,1,Offer2,Branch,336.0,Four-Door Car,Small,2,2,1
DA84476,7019.177186,Yes,Basic,College,1/23/11,Retired,M,26806,Suburban,Married,63,32,19,0,2,Offer1,Agent,302.4,Four-Door Car,Medsize,1,1,5
TV34024,4108.257228,No,Basic,High School or Below,1/17/11,Unemployed,M,0,Suburban,Single,114,7,90,0,1,Offer1,Web,820.8,SUV,Large,2,2,5
UO32521,2195.911185,No,Basic,High School or Below,1/16/11,Unemployed,F,0,Suburban,Single,63,27,47,0,1,Offer2,Branch,617.201984,Two-Door Car,Small,1,1,4
GR90142,3808.122147,Yes,Extended,College,1/28/11,Employed,F,94903,Suburban,Married,94,3,38,0,1,Offer2,Agent,451.2,Two-Door Car,Small,2,4,5
ZS73935,23435.72605,No,Basic,High School or Below,1/16/11,Employed,F,42862,Urban,Married,65,34,29,0,2,Offer3,Agent,254.223496,Four-Door Car,Medsize,2,2,1
XH71839,6739.316292,No,Extended,High School or Below,1/18/11,Unemployed,M,0,Suburban,Single,96,16,43,0,7,Offer1,Agent,1012.030163,Four-Door Car,Small,2,2,5
CM48429,23554.392,No,Basic,High School or Below,2/7/11,Employed,M,31157,Urban,Married,100,23,49,0,2,Offer2,Branch,444.530425,SUV,Medsize,2,2,4
FS56709,2874.074736,No,Basic,Doctor,2/14/11,Employed,M,44084,Urban,Married,72,26,87,0,1,Offer3,Agent,243.598068,Four-Door Car,Large,2,7,4
IJ52285,6135.083838,No,Extended,Master,1/9/11,Employed,F,43579,Suburban,Single,77,12,17,0,8,Offer1,Agent,452.095421,Two-Door Car,Small,2,7,2
UF36172,6900.951275,No,Extended,High School or Below,2/22/11,Unemployed,F,0,Urban,Married,92,27,50,0,7,Offer2,Branch,428.064465,Two-Door Car,Medsize,2,2,5
LQ71247,4524.642758,No,Basic,High School or Below,1/4/11,Unemployed,F,0,Suburban,Single,65,30,59,2,3,Offer1,Agent,490.113784,Four-Door Car,Small,2,2,2
KB25170,2560.082499,No,Basic,Doctor,1/3/11,Employed,F,88059,Rural,Married,63,15,98,0,1,Offer4,Call Center,144.551024,Four-Door Car,Small,2,4,1
EY19523,2333.609334,No,Basic,Bachelor,2/2/11,Disabled,M,25772,Suburban,Divorced,64,13,52,0,1,Offer1,Call Center,307.2,Four-Door Car,Large,2,7,1
CY30418,5783.175676,No,Basic,College,1/1/11,Employed,M,72354,Rural,Divorced,73,9,10,0,8,Offer1,Agent,13.949992,Four-Door Car,Medsize,2,2,1
XP92021,13295.60284,No,Basic,High School or Below,2/27/11,Employed,F,68009,Suburban,Divorced,110,1,2,0,2,Offer1,Call Center,528.0,SUV,Medsize,2,4,5
MQ64736,3700.420255,No,Extended,Bachelor,2/20/11,Medical Leave,F,12287,Suburban,Single,99,11,49,0,1,Offer2,Call Center,712.8,Four-Door Car,Small,2,2,1
MT67399,6488.89559,No,Extended,Bachelor,2/17/11,Employed,F,95025,Urban,Divorced,81,15,12,0,8,Offer2,Call Center,271.968707,Four-Door Car,Medsize,2,2,3
HG81172,7693.119768,No,Extended,College,1/5/11,Employed,F,54665,Rural,Married,97,0,60,1,3,Offer3,Agent,99.810799,Four-Door Car,Medsize,2,2,2
DB34757,2630.213326,No,Basic,College,1/14/11,Employed,M,80129,Rural,Married,66,6,70,0,1,Offer4,Branch,165.243007,Four-Door Car,Medsize,2,4,2
AM79057,2287.91729,No,Basic,Bachelor,2/18/11,Employed,F,69024,Urban,Married,61,27,32,5,1,Offer2,Web,238.530745,Four-Door Car,Medsize,2,7,5
HJ21793,4648.539191,No,Extended,Bachelor,1/1/11,Unemployed,F,0,Suburban,Married,121,11,10,0,1,Offer3,Call Center,1080.559002,SUV,Medsize,2,4,5
QH61060,9209.41167,No,Basic,High School or Below,2/27/11,Employed,F,31365,Suburban,Married,115,1,12,0,7,Offer1,Call Center,828.0,SUV,Medsize,3,5,2
UR40795,9269.677845,No,Basic,High School or Below,1/5/11,Medical Leave,M,27849,Suburban,Married,119,24,94,0,3,Offer1,Web,571.2,Sports Car,Small,2,7,5
KR88393,15002.60308,No,Extended,High School or Below,1/19/11,Disabled,F,19245,Suburban,Single,84,5,61,1,2,Offer2,Agent,604.8,Four-Door Car,Small,2,2,4
YK65946,8427.172486,Yes,Extended,Bachelor,2/10/11,Employed,F,46503,Suburban,Divorced,215,4,21,1,1,Offer1,Agent,1032.0,Luxury SUV,Medsize,2,2,5
FD21881,3011.766294,No,Extended,College,2/14/11,Employed,M,77912,Suburban,Divorced,76,5,40,0,1,Offer4,Agent,444.027215,Two-Door Car,Small,2,2,5
CG60089,12898.59142,No,Premium,Bachelor,2/4/11,Employed,M,37449,Rural,Married,111,18,69,1,2,Offer3,Branch,170.559281,Four-Door Car,Medsize,2,2,1
AS48176,12168.74492,Yes,Basic,Bachelor,2/5/11,Retired,M,14973,Suburban,Divorced,115,2,75,0,2,Offer1,Branch,828.0,SUV,Medsize,2,2,5
MY55142,5551.589436,No,Basic,College,2/25/11,Employed,M,46043,Suburban,Married,70,22,59,0,7,Offer1,Agent,336.0,Four-Door Car,Medsize,2,7,1
SN94425,4541.26342,No,Basic,High School or Below,1/5/11,Unemployed,F,0,Suburban,Divorced,65,15,85,2,4,Offer1,Agent,312.0,Four-Door Car,Medsize,3,9,5
DY69629,3096.511217,Yes,Extended,College,2/12/11,Employed,F,21604,Suburban,Divorced,79,14,28,0,1,Offer1,Branch,379.2,Four-Door Car,Medsize,1,3,5
UI73553,2359.423599,Yes,Basic,Bachelor,1/11/11,Disabled,F,19864,Suburban,Divorced,63,22,96,0,1,Offer1,Web,352.394515,Four-Door Car,Medsize,2,2,3
CW63533,2468.443101,No,Basic,Bachelor,1/8/11,Employed,M,65876,Rural,Married,63,1,52,1,1,Offer2,Agent,44.359382,Two-Door Car,Medsize,2,7,4
EY71418,25640.24004,No,Premium,Bachelor,1/11/11,Disabled,F,24695,Suburban,Married,168,5,83,0,2,Offer1,Agent,806.4,SUV,Medsize,1,3,5
SK47162,3567.503755,Yes,Basic,Bachelor,1/7/11,Unemployed,M,0,Suburban,Married,102,28,11,0,1,Offer2,Agent,660.430456,SUV,Medsize,2,7,5
VK43303,6019.92547,No,Extended,Bachelor,1/30/11,Employed,M,68658,Urban,Single,77,7,60,0,8,Offer2,Branch,296.261405,Two-Door Car,Medsize,2,4,5
SB60942,7258.634662,No,Basic,College,1/18/11,Employed,M,88082,Urban,Married,61,10,45,1,2,Offer4,Branch,218.779614,Two-Door Car,Medsize,2,4,2
SX29898,9111.75642,No,Basic,Bachelor,2/9/11,Employed,F,54751,Suburban,Married,114,6,50,0,3,Offer3,Agent,721.241935,SUV,Medsize,2,2,4
ER29107,6369.262355,Yes,Extended,High School or Below,1/20/11,Employed,M,34498,Suburban,Single,83,30,72,0,7,Offer2,Branch,398.4,Two-Door Car,Small,2,2,5
QV13947,4425.749642,No,Basic,College,2/25/11,Employed,M,63597,Rural,Married,114,10,31,2,1,Offer2,Branch,183.978738,SUV,Medsize,2,2,5
UO54511,4950.250892,No,Basic,High School or Below,1/20/11,Employed,F,27400,Suburban,Married,63,14,78,1,9,Offer3,Agent,302.4,Four-Door Car,Medsize,2,4,4
AD18174,4837.926404,No,Basic,High School or Below,2/22/11,Unemployed,F,0,Suburban,Single,65,6,89,0,3,Offer1,Web,468.0,Four-Door Car,Medsize,2,2,4
HB48518,3891.537785,No,Basic,College,1/17/11,Employed,M,31409,Rural,Married,100,14,39,0,1,Offer4,Agent,116.163,SUV,Medsize,1,3,3
LC12930,4872.01638,No,Basic,Master,1/11/11,Unemployed,M,0,Suburban,Married,64,1,7,0,7,Offer1,Agent,307.2,Four-Door Car,Medsize,2,7,4
ZQ22116,5310.905647,No,Basic,High School or Below,1/16/11,Employed,F,73102,Rural,Married,66,35,46,0,4,Offer2,Branch,117.928547,Four-Door Car,Small,1,1,2
XB35510,8704.278179,No,Basic,Bachelor,1/5/11,Employed,M,38072,Rural,Married,113,10,36,1,3,Offer1,Branch,151.055863,SUV,Medsize,2,2,4
CV78865,2698.010741,No,Basic,High School or Below,2/22/11,Employed,M,95399,Rural,Married,68,1,36,1,1,Offer4,Branch,78.003781,Two-Door Car,Medsize,2,7,2
WF75492,8360.14874,No,Basic,High School or Below,2/19/11,Employed,M,48521,Rural,Married,105,9,89,0,7,Offer2,Branch,263.82569,Sports Car,Medsize,2,2,5
WH41844,5316.644499,No,Basic,Bachelor,1/27/11,Employed,F,45856,Rural,Divorced,67,15,57,0,3,Offer1,Call Center,91.735354,Two-Door Car,Small,2,7,5
TU47984,3733.034622,No,Extended,College,1/18/11,Employed,F,21542,Suburban,Single,97,13,21,0,1,Offer2,Agent,465.6,Four-Door Car,Medsize,2,7,2
IO73222,5407.745153,No,Basic,Bachelor,1/12/11,Disabled,F,22555,Suburban,Married,70,1,62,0,3,Offer1,Agent,336.0,Two-Door Car,Medsize,2,4,1
NJ21108,5297.673655,No,Basic,Bachelor,1/4/11,Employed,F,33832,Suburban,Married,67,22,47,1,9,Offer3,Branch,321.6,Four-Door Car,Small,1,1,5
OH91173,3873.647046,Yes,Basic,College,1/20/11,Retired,M,28142,Suburban,Married,105,18,50,0,1,Offer2,Agent,701.708239,Sports Car,Medsize,2,2,4
FT24768,6508.759916,No,Extended,Bachelor,2/3/11,Employed,M,60188,Urban,Married,84,15,49,3,4,Offer1,Agent,333.423827,Four-Door Car,Medsize,2,2,4
OM92482,4834.397455,No,Basic,Bachelor,2/9/11,Disabled,M,11698,Suburban,Married,65,4,38,0,3,Offer2,Branch,468.0,Four-Door Car,Large,2,7,2
IZ47097,2927.216278,No,Basic,Master,2/3/11,Employed,F,76850,Suburban,Married,72,8,84,0,1,Offer1,Agent,345.6,Four-Door Car,Medsize,2,2,2
KQ49890,5924.667902,No,Basic,High School or Below,1/18/11,Employed,M,78387,Urban,Married,74,5,1,0,6,Offer2,Agent,204.090644,Four-Door Car,Medsize,1,1,5
XB15703,15262.95878,No,Extended,Bachelor,1/4/11,Employed,M,80757,Urban,Married,128,9,14,0,2,Offer2,Agent,339.73717,SUV,Medsize,2,4,4
GR31499,2541.627614,No,Basic,Master,1/19/11,Employed,F,23692,Suburban,Married,65,26,27,2,1,Offer3,Agent,312.0,Two-Door Car,Medsize,2,2,5
No59551,4904.894731,Yes,Extended,College,2/14/11,Retired,F,12902,Suburban,Divorced,139,3,51,0,1,Offer1,Agent,667.2,Sports Car,Medsize,2,2,4
KV17233,2434.004911,No,Basic,Bachelor,2/27/11,Employed,F,23033,Suburban,Married,62,5,9,0,1,Offer3,Web,500.908028,Two-Door Car,Small,2,2,2
OD75777,5586.965345,No,Basic,College,1/9/11,Disabled,F,19280,Suburban,Married,72,4,39,0,6,Offer1,Branch,345.6,Four-Door Car,Medsize,2,2,5
LD68165,26197.41498,Yes,Basic,High School or Below,1/15/11,Disabled,F,18495,Suburban,Married,113,10,15,0,2,Offer1,Branch,542.4,SUV,Large,1,3,2
YO14199,2609.877842,No,Basic,High School or Below,2/19/11,Employed,M,30825,Suburban,Single,68,15,21,0,1,Offer3,Web,326.4,Four-Door Car,Small,2,4,5
RR49534,3265.156348,Yes,Extended,Bachelor,1/26/11,Employed,F,25820,Suburban,Divorced,82,10,69,0,1,Offer1,Agent,393.6,Four-Door Car,Medsize,2,2,5
WL69218,17435.68167,No,Basic,Bachelor,1/24/11,Employed,F,54105,Suburban,Married,73,22,15,2,2,Offer2,Web,350.4,Two-Door Car,Medsize,2,2,5
JF38079,9080.604474,No,Basic,High School or Below,2/21/11,Employed,M,69853,Rural,Married,114,15,42,2,3,Offer1,Call Center,244.278662,SUV,Medsize,2,4,4
GY64553,4637.034667,No,Premium,Bachelor,1/22/11,Employed,M,97017,Urban,Married,115,33,60,1,1,Offer3,Agent,534.079032,Two-Door Car,Medsize,2,7,4
CT11176,2615.304467,No,Basic,Bachelor,2/15/11,Employed,F,24914,Rural,Married,66,6,90,0,1,Offer2,Web,138.729702,Four-Door Car,Medsize,2,2,4
WU95334,7019.177186,Yes,Basic,College,1/23/11,Retired,M,26806,Suburban,Married,63,32,19,0,2,Offer1,Agent,302.4,Four-Door Car,Medsize,2,2,4
BK43823,12052.98409,No,Premium,High School or Below,1/3/11,Employed,F,25419,Suburban,Married,101,13,18,0,2,Offer2,Call Center,584.567645,Four-Door Car,Medsize,2,7,5
LK90215,2647.519741,Yes,Basic,College,2/20/11,Employed,M,37876,Urban,Single,69,13,15,0,1,Offer2,Agent,300.056383,Four-Door Car,Medsize,2,2,5
XH72888,15956.02945,No,Extended,High School or Below,1/21/11,Employed,M,36354,Suburban,Married,202,34,28,0,9,Offer3,Agent,1454.4,Luxury SUV,Small,1,3,2
MY89889,5039.389325,No,Basic,Bachelor,1/28/11,Unemployed,F,0,Suburban,Single,74,3,10,0,4,Offer3,Call Center,355.2,Four-Door Car,Large,2,2,3
CY33307,5583.830065,No,Basic,College,1/13/11,Employed,F,32403,Rural,Married,71,31,47,0,9,Offer1,Agent,97.410282,Four-Door Car,Medsize,1,3,4
BC51708,5074.841142,No,Basic,High School or Below,2/27/11,Employed,M,51659,Suburban,Married,64,19,37,0,3,Offer2,Agent,307.2,Four-Door Car,Medsize,2,7,4
JX78176,12045.67286,No,Extended,Bachelor,2/22/11,Employed,F,55805,Urban,Married,99,16,30,0,2,Offer1,Branch,425.527151,Four-Door Car,Medsize,2,2,4
GP20237,2727.082424,No,Basic,Bachelor,2/27/11,Employed,F,29286,Suburban,Married,69,5,20,1,1,Offer2,Call Center,496.8,Four-Door Car,Small,2,2,3
OY68395,55277.44589,No,Basic,High School or Below,1/30/11,Employed,F,40740,Suburban,Single,198,19,60,0,2,Offer1,Web,950.4,Luxury SUV,Large,2,7,5
GN18675,5080.23973,No,Basic,Bachelor,2/1/11,Employed,M,70784,Rural,Married,64,0,93,0,7,Offer2,Branch,107.928851,Four-Door Car,Medsize,3,9,4
EQ75249,5838.133617,No,Basic,College,2/3/11,Employed,F,55419,Rural,Married,72,31,45,0,9,Offer1,Web,171.166733,Four-Door Car,Medsize,2,7,2
JV40853,27666.30052,No,Extended,High School or Below,2/9/11,Employed,F,61886,Suburban,Divorced,87,3,49,0,2,Offer2,Branch,417.6,Two-Door Car,Small,2,2,4
OZ47099,2676.948677,No,Basic,Master,1/24/11,Unemployed,M,0,Suburban,Married,71,17,6,0,1,Offer4,Branch,340.8,Four-Door Car,Medsize,1,1,2
RB16360,5330.593183,No,Extended,High School or Below,2/9/11,Employed,M,84240,Suburban,Divorced,132,10,51,0,1,Offer3,Branch,633.6,SUV,Large,2,2,5
JK26373,6305.925101,No,Basic,High School or Below,1/10/11,Unemployed,M,0,Suburban,Single,65,3,91,2,2,Offer1,Web,468.0,Two-Door Car,Small,2,4,4
GM88979,4746.759537,No,Premium,College,1/2/11,Employed,F,54050,Suburban,Married,119,5,15,0,1,Offer3,Call Center,571.2,Two-Door Car,Large,2,7,5
XM57550,3423.973171,No,Extended,College,2/10/11,Disabled,F,29958,Suburban,Married,90,8,77,0,1,Offer4,Branch,432.0,Four-Door Car,Medsize,2,2,1
SD94067,6610.048274,No,Extended,Master,1/20/11,Employed,F,23616,Urban,Married,83,8,68,0,7,Offer3,Web,229.620398,Two-Door Car,Medsize,3,5,4
OY96856,8044.872393,Yes,Basic,Bachelor,2/19/11,Employed,M,71391,Urban,Married,67,29,39,0,2,Offer2,Agent,284.000172,Four-Door Car,Medsize,2,2,5
FL76894,4314.174392,No,Basic,High School or Below,2/8/11,Employed,M,33488,Urban,Married,110,7,61,0,1,Offer2,Branch,316.876671,SUV,Medsize,2,4,1
XH72278,6715.294284,No,Extended,High School or Below,2/19/11,Unemployed,M,0,Suburban,Married,92,4,64,0,9,Offer2,Web,441.6,Two-Door Car,Medsize,2,2,2
YV49293,17646.72772,No,Basic,College,2/9/11,Employed,F,36900,Rural,Single,61,21,28,3,2,Offer1,Branch,109.291516,Two-Door Car,Large,1,1,2
QV83172,41855.17315,No,Extended,High School or Below,2/15/11,Employed,M,28311,Suburban,Married,134,7,70,0,2,Offer4,Branch,643.2,SUV,Medsize,2,2,3
LU18867,6620.444259,No,Extended,High School or Below,2/12/11,Employed,M,25075,Suburban,Single,86,0,25,0,3,Offer4,Agent,412.8,Four-Door Car,Medsize,2,2,5
CZ25193,4078.290374,No,Premium,Bachelor,2/21/11,Employed,M,57031,Rural,Married,104,16,10,1,1,Offer1,Agent,13.810251,Four-Door Car,Medsize,2,4,2
VE87035,8382.478392,Yes,Basic,Bachelor,1/27/11,Employed,M,25998,Suburban,Married,71,16,38,0,2,Offer2,Call Center,791.878042,Four-Door Car,Medsize,2,2,5
VY27019,4807.002259,No,Basic,College,1/29/11,Unemployed,F,0,Suburban,Single,69,4,69,0,9,Offer1,Agent,496.8,Four-Door Car,Medsize,2,7,5
GP22382,4858.116042,No,Extended,College,1/22/11,Employed,F,21685,Suburban,Single,127,0,70,0,1,Offer2,Web,609.6,Sports Car,Large,1,1,5
FG15154,7240.662339,No,Extended,Bachelor,1/23/11,Employed,M,32818,Suburban,Married,93,17,39,0,8,Offer2,Call Center,446.4,Four-Door Car,Medsize,2,4,4
NK34682,2736.53263,No,Basic,Bachelor,2/20/11,Employed,M,39492,Suburban,Married,68,12,9,0,1,Offer1,Agent,326.4,Four-Door Car,Medsize,1,1,5
YQ98465,26197.41498,Yes,Basic,High School or Below,1/15/11,Disabled,F,18495,Suburban,Married,113,10,15,0,2,Offer1,Branch,542.4,SUV,Large,2,2,4
TY86306,2336.286633,No,Basic,College,2/16/11,Disabled,F,21564,Rural,Married,61,11,61,0,1,Offer2,Call Center,49.014822,Two-Door Car,Large,1,1,4
CN19138,2254.931708,No,Basic,Bachelor,1/31/11,Unemployed,F,0,Suburban,Single,65,0,51,0,1,Offer3,Agent,312.0,Four-Door Car,Large,1,1,2
LO14518,6376.754915,No,Extended,Bachelor,2/15/11,Employed,M,27835,Suburban,Divorced,81,18,46,0,3,Offer1,Branch,529.45565,Two-Door Car,Medsize,2,4,4
No73257,2941.828805,No,Basic,Bachelor,1/22/11,Employed,F,64431,Rural,Divorced,74,19,49,0,1,Offer2,Branch,48.181699,Four-Door Car,Medsize,2,7,3
RE80124,6199.962422,No,Extended,College,1/5/11,Unemployed,F,0,Suburban,Single,84,31,61,0,3,Offer1,Agent,604.8,Two-Door Car,Small,2,2,2
WU50951,6846.150323,Yes,Extended,Bachelor,1/27/11,Unemployed,F,0,Suburban,Divorced,95,13,20,0,5,Offer1,Call Center,456.0,Two-Door Car,Large,2,7,1
EV66951,14032.59376,No,Basic,Master,2/18/11,Unemployed,M,0,Suburban,Married,191,14,94,1,8,Offer2,Web,916.8,Luxury Car,Medsize,1,1,3
TO37423,17569.15979,No,Basic,College,2/18/11,Employed,M,41463,Suburban,Married,74,2,78,0,2,Offer2,Web,355.2,Four-Door Car,Medsize,3,9,5
XF92956,2448.859093,No,Basic,High School or Below,1/15/11,Unemployed,M,0,Suburban,Single,68,35,52,0,1,Offer3,Branch,489.6,Four-Door Car,Medsize,2,7,5
ZP64637,3857.770745,No,Basic,High School or Below,1/29/11,Unemployed,M,0,Suburban,Single,110,20,62,0,1,Offer1,Web,792.0,Sports Car,Medsize,1,1,2
JG74360,4558.972934,No,Basic,College,2/2/11,Employed,M,37709,Suburban,Married,116,19,39,0,1,Offer2,Call Center,556.8,SUV,Medsize,1,3,2
NZ81536,16710.83929,No,Extended,Doctor,2/7/11,Employed,F,73049,Rural,Single,139,3,42,0,2,Offer1,Branch,284.43696,SUV,Medsize,2,2,1
KT26739,3554.845264,Yes,Extended,Master,1/10/11,Employed,F,58557,Rural,Married,88,4,83,0,1,Offer1,Branch,55.510526,Four-Door Car,Large,2,7,3
YU15037,4671.416683,No,Basic,High School or Below,1/21/11,Unemployed,F,0,Suburban,Single,66,7,66,0,9,Offer2,Call Center,475.2,Four-Door Car,Medsize,2,2,2
YX91403,2909.547713,No,Basic,High School or Below,2/7/11,Employed,F,88944,Rural,Single,72,24,36,0,1,Offer2,Branch,113.805875,Four-Door Car,Medsize,2,2,2
KS46420,13411.31102,No,Basic,Master,2/6/11,Employed,F,26140,Rural,Married,112,11,50,0,2,Offer2,Agent,229.70752,SUV,Medsize,2,2,1
TW11712,4574.924641,No,Basic,Master,1/15/11,Employed,M,32906,Suburban,Single,115,18,17,0,1,Offer1,Branch,552.0,SUV,Medsize,2,2,2
XY36764,2771.045031,Yes,Basic,College,1/11/11,Employed,F,50071,Rural,Single,71,3,32,0,1,Offer2,Agent,18.918935,Two-Door Car,Medsize,2,7,4
LQ16286,8038.949652,No,Premium,College,2/22/11,Employed,M,71982,Suburban,Single,103,29,37,0,4,Offer3,Call Center,494.4,Four-Door Car,Small,1,3,5
XE86547,5143.647642,No,Basic,College,1/10/11,Employed,M,58443,Suburban,Married,65,24,71,0,6,Offer3,Agent,312.0,Four-Door Car,Small,2,2,5
QS83113,5032.386371,No,Basic,Bachelor,1/10/11,Employed,M,30735,Suburban,Married,63,4,43,0,7,Offer1,Agent,307.080113,Two-Door Car,Small,2,2,5
PH97342,26197.41498,Yes,Basic,High School or Below,1/15/11,Disabled,F,18495,Suburban,Married,113,10,15,0,2,Offer1,Branch,542.4,SUV,Large,2,7,2
VQ47100,4894.986713,No,Basic,High School or Below,1/28/11,Employed,F,67436,Suburban,Married,61,6,28,0,4,Offer2,Web,292.8,Four-Door Car,Medsize,2,7,1
BE17305,3193.459822,No,Extended,Master,2/4/11,Employed,M,52653,Urban,Single,81,19,42,0,1,Offer2,Branch,230.300308,Two-Door Car,Medsize,2,7,3
KZ11847,5096.673223,Yes,Basic,Master,1/28/11,Disabled,F,22886,Suburban,Divorced,65,9,81,0,3,Offer1,Agent,312.0,Four-Door Car,Small,2,2,4
EX73249,7706.956035,No,Basic,College,2/12/11,Unemployed,F,0,Suburban,Single,73,3,33,0,2,Offer1,Branch,350.4,Four-Door Car,Medsize,2,4,2
JS19054,3339.299496,No,Extended,Bachelor,1/9/11,Employed,F,38821,Suburban,Single,87,14,64,0,1,Offer1,Agent,488.84232,Two-Door Car,Small,2,2,5
YH94097,9575.357152,No,Extended,College,2/5/11,Unemployed,M,0,Suburban,Married,134,13,11,0,6,Offer3,Agent,643.2,SUV,Medsize,2,7,1
UQ19505,3557.196138,No,Extended,College,1/4/11,Employed,F,39075,Rural,Married,89,22,50,0,1,Offer1,Call Center,142.415244,Two-Door Car,Medsize,2,7,5
YI95574,3587.359906,No,Extended,High School or Below,2/18/11,Disabled,M,16049,Suburban,Married,93,3,8,0,1,Offer2,Call Center,446.4,Four-Door Car,Large,2,7,2
JQ84105,2360.601748,No,Basic,High School or Below,1/21/11,Unemployed,F,0,Suburban,Single,65,14,5,0,1,Offer1,Web,468.0,Four-Door Car,Small,1,1,5
NU61528,3023.887488,No,Extended,Doctor,1/17/11,Disabled,M,28383,Urban,Single,81,11,20,0,1,Offer1,Branch,258.109435,Four-Door Car,Medsize,2,7,1
FQ20031,10926.69497,No,Premium,High School or Below,1/9/11,Employed,M,29418,Suburban,Married,274,23,31,0,1,Offer4,Agent,1972.8,Luxury SUV,Medsize,2,7,5
XX32359,5325.724541,Yes,Basic,High School or Below,2/21/11,Unemployed,M,0,Suburban,Married,73,17,44,0,7,Offer2,Call Center,496.474767,Two-Door Car,Medsize,2,4,4
BP69529,9915.90229,No,Extended,Bachelor,1/23/11,Employed,M,30604,Suburban,Divorced,131,35,76,2,3,Offer2,Agent,984.170299,SUV,Medsize,1,1,2
LI60972,5017.610845,No,Basic,College,2/23/11,Employed,F,91804,Suburban,Married,62,18,32,0,9,Offer2,Agent,388.80286,Four-Door Car,Large,3,9,2
HQ60388,8625.836992,No,Basic,High School or Below,1/21/11,Employed,F,50446,Suburban,Married,74,28,50,4,2,Offer4,Web,355.2,Four-Door Car,Medsize,2,4,5
KE66309,8432.519368,No,Basic,College,2/22/11,Employed,M,87728,Urban,Divorced,70,24,65,0,2,Offer2,Web,201.589875,Four-Door Car,Medsize,2,2,4
YT56442,2642.932059,No,Basic,College,1/20/11,Employed,M,58729,Rural,Married,68,2,67,2,1,Offer1,Web,94.845076,Four-Door Car,Medsize,1,1,4
VH51235,3097.915845,No,Extended,Bachelor,2/14/11,Unemployed,F,0,Suburban,Single,89,16,59,0,1,Offer3,Web,427.2,Four-Door Car,Medsize,2,7,2
SF18484,19837.30548,No,Basic,Master,2/24/11,Unemployed,F,0,Suburban,Married,67,22,0,1,2,Offer1,Branch,321.6,Four-Door Car,Medsize,2,4,5
HW99293,2869.743883,No,Basic,Bachelor,1/21/11,Employed,M,21234,Suburban,Married,73,8,23,0,1,Offer2,Agent,378.333708,Four-Door Car,Medsize,2,2,2
QR57598,4927.068115,No,Basic,Bachelor,2/17/11,Unemployed,M,0,Suburban,Single,73,30,29,0,3,Offer1,Agent,751.927019,Four-Door Car,Small,2,4,5
FY27460,4285.575678,No,Basic,College,1/8/11,Employed,M,47823,Suburban,Married,108,26,71,0,1,Offer2,Agent,518.4,Sports Car,Medsize,2,2,4
YQ75801,8874.551335,No,Basic,High School or Below,1/26/11,Employed,F,84731,Rural,Married,110,11,32,1,7,Offer1,Agent,226.738219,SUV,Medsize,2,4,2
LP48634,2578.835541,No,Basic,High School or Below,2/26/11,Employed,F,59974,Rural,Divorced,65,23,5,0,1,Offer4,Call Center,127.233139,Four-Door Car,Medsize,1,1,4
EI32190,6920.999642,No,Extended,Doctor,1/6/11,Employed,M,67534,Rural,Married,87,2,55,2,5,Offer1,Agent,104.905661,Four-Door Car,Small,2,4,2
WS68402,2349.957291,No,Basic,Bachelor,2/11/11,Unemployed,M,0,Suburban,Single,70,21,5,0,1,Offer4,Call Center,716.67276,Four-Door Car,Large,3,9,5
